BINARY_LENGTH,id_distribution,TOTAL_TAGS,prefix_length,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,prefixed,10000,32,"TOTAL_TAGS=10000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1456245214,4223956988,27891587.500000,1839648.000000,6013126.000000,19957,13952743.665750,6685.859000,13959429.524750,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.628400,,358.531045,LAPCT,15,19.000000,,,,,,,20041,0.498977,601.312600,183.964800,7852774.000000,785.277400,0.995917,27891.587500,,,,,,
96,prefixed,10000,48,"TOTAL_TAGS=10000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,3860213720,3345445824,28878825.000000,1998614.000000,4312907.000000,19957,14447179.932000,6153.681500,14453333.613500,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.626700,,346.274476,LAPCT,15,18.000000,,,,,,,20041,0.498977,431.290700,199.861400,6311521.000000,631.152100,0.995917,28878.825000,,,,,,
96,prefixed,10000,64,"TOTAL_TAGS=10000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,3441919187,496980912,29867050.000000,2157738.000000,2611874.000000,19957,14941353.169875,5621.413000,14946974.582875,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.620500,,334.817131,LAPCT,15,17.000000,,,,,,,20041,0.498977,261.187400,215.773800,4769612.000000,476.961200,0.995917,29867.050000,,,,,,
96,prefixed,10000,72,"TOTAL_TAGS=10000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,1121452239,2412918771,30362475.000000,2237510.000000,1761917.000000,19957,15187898.767750,5355.978500,15193254.746250,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.620400,,329.353915,LAPCT,15,17.000000,,,,,,,20041,0.498977,176.191700,223.751000,3999427.000000,399.942700,0.995917,30362.475000,,,,,,
96,prefixed,10000,80,"TOTAL_TAGS=10000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,1616515942,690558144,30839793.750000,2314385.000000,917325.000000,19957,15428376.441125,5087.432500,15433463.873625,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.580900,,324.256384,LAPCT,15,18.000000,,,,,,,20041,0.498977,91.732500,231.438500,3231710.000000,323.171000,0.995917,30839.793750,,,,,,
96,prefixed,100,0,"TOTAL_TAGS=100,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,4142669479,3836560660,254417.500000,14296.000000,46358.000000,189,1308.640750,51.771000,1360.411750,100,100,0,109,,,,,,,,,,,,,,,,,,,,6.030000,,393.054723,LAPCT,16,10.000000,,,,,,,209,0.478469,463.580000,142.960000,60654.000000,606.540000,0.917431,254.417500,,,,,,
96,prefixed,100,16,"TOTAL_TAGS=100,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2158154592,199413179,261655.000000,15694.000000,37268.000000,189,1342.971875,50.022000,1392.993875,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.880000,,382.182645,LAPCT,16,10.000000,,,,,,,209,0.478469,372.680000,156.940000,52962.000000,529.620000,0.917431,261.655000,,,,,,
96,prefixed,100,32,"TOTAL_TAGS=100,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1642113805,2515401270,269036.250000,17115.000000,29649.000000,189,1376.045500,49.054500,1425.100000,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.910000,,371.697123,LAPCT,16,10.000000,,,,,,,209,0.478469,296.490000,171.150000,46764.000000,467.640000,0.917431,269.036250,,,,,,
96,prefixed,100,48,"TOTAL_TAGS=100,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,3057698772,1131685499,276423.750000,18537.000000,21503.000000,189,1420.146625,47.825500,1467.972125,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.840000,,361.763416,LAPCT,16,10.000000,,,,,,,209,0.478469,215.030000,185.370000,40040.000000,400.400000,0.917431,276.423750,,,,,,
96,prefixed,100,64,"TOTAL_TAGS=100,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,2952127949,648130412,282310.000000,19850.000000,14217.000000,188,1433.590875,46.808500,1480.399375,100,100,0,108,,,,,,,,,,,,,,,,,,,,6.010000,,354.220538,LAPCT,16,9.000000,,,,,,,208,0.480769,142.170000,198.500000,34067.000000,340.670000,0.925926,282.310000,,,,,,
96,prefixed,100,72,"TOTAL_TAGS=100,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,4126346234,222387123,287661.250000,20695.000000,10004.000000,189,1468.911375,46.392000,1515.303375,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.930000,,347.631111,LAPCT,16,10.000000,,,,,,,209,0.478469,100.040000,206.950000,30699.000000,306.990000,0.917431,287.661250,,,,,,
96,prefixed,100,80,"TOTAL_TAGS=100,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,469246684,3406926585,289735.000000,21278.000000,6075.000000,188,1476.533750,45.593500,1522.127250,100,100,0,108,,,,,,,,,,,,,,,,,,,,5.910000,,345.142975,LAPCT,16,9.000000,,,,,,,208,0.480769,60.750000,212.780000,27353.000000,273.530000,0.925926,289.735000,,,,,,
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,2302063401,513690395,294717.500000,22064.000000,2211.000000,189,1505.367625,45.233500,1550.601125,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.820000,,339.307981,LAPCT,16,9.000000,,,,,,,209,0.478469,22.110000,220.640000,24275.000000,242.750000,0.917431,294.717500,,,,,,
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1549561574,2656429632,2569650.000000,147722.000000,660837.000000,1957,129078.541125,625.862500,129704.403625,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.308000,,389.158057,LAPCT,16,14.000000,,,,,,,2041,0.489956,660.837000,147.722000,808559.000000,808.559000,0.960615,2569.650000,,,,,,
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,63603453,3008197628,2658937.500000,163016.000000,542922.000000,1957,133557.673875,597.493000,134155.166875,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.293000,,376.090074,LAPCT,16,14.000000,,,,,,,2041,0.489956,542.922000,163.016000,705938.000000,705.938000,0.960615,2658.937500,,,,,,
96,prefixed,1000,32,"TOTAL_TAGS=1000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,4156913884,1416187285,2749448.750000,178463.000000,428179.000000,1959,138040.592750,571.015500,138611.608250,1000,1000,0,1039,,,,,,,,,,,,,,,,,,,,8.326000,,363.709271,LAPCT,16,14.000000,,,,,,,2039,0.490436,428.179000,178.463000,606642.000000,606.642000,0.962464,2749.448750,,,,,,
96,prefixed,1000,48,"TOTAL_TAGS=1000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,398239669,4117346259,2838106.250000,193699.000000,309950.000000,1957,142518.038875,542.373000,143060.411875,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.307000,,352.347626,LAPCT,16,15.000000,,,,,,,2041,0.489956,309.950000,193.699000,503649.000000,503.649000,0.960615,2838.106250,,,,,,
96,prefixed,1000,64,"TOTAL_TAGS=1000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,4227405148,223252755,2927150.000000,208954.000000,192663.000000,1957,146885.563250,514.239500,147399.802750,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.284000,,341.629230,LAPCT,16,14.000000,,,,,,,2041,0.489956,192.663000,208.954000,401617.000000,401.617000,0.960615,2927.150000,,,,,,
96,prefixed,1000,72,"TOTAL_TAGS=1000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,2907151494,2056654766,2971725.000000,216590.000000,134022.000000,1957,149147.031875,500.191000,149647.222875,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.258000,,336.504892,LAPCT,16,14.000000,,,,,,,2041,0.489956,134.022000,216.590000,350612.000000,350.612000,0.960615,2971.725000,,,,,,
96,prefixed,1000,80,"TOTAL_TAGS=1000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,1688812971,4224978286,3016281.250000,224223.000000,76179.000000,1957,151377.152000,486.535500,151863.687500,1000,1000,0,1041,,,,,,,,,,,,,,,,,,,,8.283000,,331.534070,LAPCT,16,14.000000,,,,,,,2041,0.489956,76.179000,224.223000,300402.000000,300.402000,0.960615,3016.281250,,,,,,
96,prefixed,10000,0,"TOTAL_TAGS=10000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,4218198682,180187574,25911037.500000,1520744.000000,9413159.000000,19957,12963038.049625,7748.067500,12970786.117125,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.626100,,385.935916,LAPCT,16,18.000000,,,,,,,20041,0.498977,941.315900,152.074400,10933903.000000,1093.390300,0.995917,25911.037500,,,,,,
96,prefixed,10000,16,"TOTAL_TAGS=10000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3613801089,2998093678,26898712.500000,1679780.000000,7712129.000000,19957,13456976.770250,7215.624500,13464192.394750,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.623900,,371.765005,LAPCT,16,17.000000,,,,,,,20041,0.498977,771.212900,167.978000,9391909.000000,939.190900,0.995917,26898.712500,,,,,,
96,prefixed,10000,32,"TOTAL_TAGS=10000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,3406679645,3415093235,27889812.500000,1839364.000000,6018409.000000,19957,13952129.413000,6687.932500,13958817.345500,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.636900,,358.553863,LAPCT,16,18.000000,,,,,,,20041,0.498977,601.840900,183.936400,7857773.000000,785.777300,0.995917,27889.812500,,,,,,
96,prefixed,10000,48,"TOTAL_TAGS=10000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,3497133991,2561380419,28876638.750000,1998361.000000,4302980.000000,19955,14446501.325625,6148.212000,14452649.537625,10000,10000,0,10043,,,,,,,,,,,,,,,,,,,,11.600800,,346.300693,LAPCT,16,17.000000,,,,,,,20043,0.498927,430.298000,199.836100,6301341.000000,630.134100,0.995718,28876.638750,,,,,,
96,prefixed,10000,64,"TOTAL_TAGS=10000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,1755634559,217055893,29868368.750000,2157949.000000,2611639.000000,19957,14942295.671625,5621.717500,14947917.389125,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.621300,,334.802348,LAPCT,16,18.000000,,,,,,,20041,0.498977,261.163900,215.794900,4769588.000000,476.958800,0.995917,29868.368750,,,,,,
96,prefixed,10000,72,"TOTAL_TAGS=10000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,149531806,1499094547,30359607.500000,2237220.000000,1758374.000000,19955,15188047.153625,5353.627000,15193400.780625,10000,10000,0,10043,,,,,,,,,,,,,,,,,,,,11.596600,,329.385023,LAPCT,16,17.000000,,,,,,,20043,0.498927,175.837400,223.722000,3995594.000000,399.559400,0.995718,30359.607500,,,,,,
96,prefixed,10000,80,"TOTAL_TAGS=10000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,3328270945,1837848578,30839850.000000,2314394.000000,917276.000000,19957,15427483.981000,5087.426000,15432571.407000,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.584600,,324.255792,LAPCT,16,18.000000,,,,,,,20041,0.498977,91.727600,231.439400,3231670.000000,323.167000,0.995917,30839.850000,,,,,,
96,prefixed,100,0,"TOTAL_TAGS=100,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2668525473,209489583,254261.250000,14271.000000,45170.000000,189,1309.405875,51.127000,1360.532875,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.890000,,393.296265,LAPCT,17,10.000000,,,,,,,209,0.478469,451.700000,142.710000,59441.000000,594.410000,0.917431,254.261250,,,,,,
96,prefixed,100,16,"TOTAL_TAGS=100,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3841119292,1360913525,261655.000000,15694.000000,37938.000000,189,1346.853625,50.357000,1397.210625,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.970000,,382.182645,LAPCT,17,11.000000,,,,,,,209,0.478469,379.380000,156.940000,53632.000000,536.320000,0.917431,261.655000,,,,,,
96,prefixed,100,32,"TOTAL_TAGS=100,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,2686536187,1733612141,267735.000000,17038.000000,30308.000000,188,1361.621250,49.230000,1410.851250,100,100,0,108,,,,,,,,,,,,,,,,,,,,6.030000,,373.503651,LAPCT,17,9.000000,,,,,,,208,0.480769,303.080000,170.380000,47346.000000,473.460000,0.925926,267.735000,,,,,,
96,prefixed,100,48,"TOTAL_TAGS=100,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,961951263,1544867000,276473.750000,18545.000000,21902.000000,189,1417.455375,48.041000,1465.496375,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.940000,,361.697991,LAPCT,17,10.000000,,,,,,,209,0.478469,219.020000,185.450000,40447.000000,404.470000,0.917431,276.473750,,,,,,
96,prefixed,100,64,"TOTAL_TAGS=100,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,453438064,2783712408,283898.750000,19973.000000,14020.000000,189,1458.487875,46.956000,1505.443875,100,100,0,109,,,,,,,,,,,,,,,,,,,,5.950000,,352.238254,LAPCT,17,10.000000,,,,,,,209,0.478469,140.200000,199.730000,33993.000000,339.930000,0.917431,283.898750,,,,,,
96,prefixed,100,72,"TOTAL_TAGS=100,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,1658489398,1124129545,287692.500000,20700.000000,10158.000000,189,1470.750750,46.479000,1517.229750,100,100,0,109,,,,,,,,,,,,,,,,,,,,6.020000,,347.593351,LAPCT,17,10.000000,,,,,,,209,0.478469,101.580000,207.000000,30858.000000,308.580000,0.917431,287.692500,,,,,,
