BINARY_LENGTH,scenario_label,TOTAL_TAGS,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3717417730,665272336,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,22,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1012240662,1007640168,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,25,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1552343348,3866028732,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,24,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,246835055,1035392123,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,26,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,4291322774,224802778,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,27,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3591303488,2813401521,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,28,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,4265731732,3300909820,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,29,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1075916312,342818999,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,30,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2978301981,4042269465,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,31,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2650720628,3211921167,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,32,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3177402481,4065266321,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,33,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1696871153,1813864151,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,34,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3416966777,3258543258,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,35,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3381784618,2204629021,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,36,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1466315986,3455655652,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,37,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3827129019,406031290,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,38,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2289766026,1920541489,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,39,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1510022305,3919504538,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,40,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2802825293,1436934434,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,41,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2265862801,4090717910,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,42,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1844552061,4061190755,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,43,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,461852972,2014049303,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,44,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1075737497,214865140,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,45,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2810902619,1671392751,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,46,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3703740240,2349053596,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,47,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,845175833,1392705891,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,48,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3377248220,1658881895,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,49,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1520614576,3587051543,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,0,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1224862075,2713871168,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,1,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1025636307,918471412,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,2,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3324115486,286189264,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,3,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1900522695,272275786,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,4,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3481749325,1842860309,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,5,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,292484069,1276720191,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,6,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3992580321,3111714354,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,7,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1062399950,1660182009,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,8,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,4114788480,3703096737,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,9,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,1426276216,781247993,12622593.750000,888585.000000,2688458.000000,21258,4453162.488500,3121.399000,4456283.887500,7000,7000,87,7085,,,,,,,,,,,,,,,,,,,,96.000000,,554.561142,DRCT,10,13.000000,7086.000000,3499.000000,3586.000000,624872.000000,229.000000,,,,,14172,0.493932,384.065429,126.940714,3577043.000000,511.006143,0.988003,12622.593750,1777.170000,1344.229000,636.611984,672000.000000,0.000000,0.993861
